product_id;stock;price;disc;image1;image2;image3;image3;image4;name;desc_full;desc_short;p_meta_title.ru;cat1;cat2;cat3;cat4;cat5;cat1_id;cat2_id;cat3_id;cat4_id;cat5_id
6fdb9472-86b3-481f-8218-a6916930c44e;10;175.00;100.0000;6-13-thickbox.jpg;;;;;Пароварка BORK FS ECP 98100 BK;<p>Общие характеристики:</p><p>Количество ярусов 3</p><p>Тип управления электронное</p><p>Максимальная потребляемая мощность 1000 Вт</p><p>Индикация включения есть</p><p>Функции:</p><p>Автоприготовление есть, рецептов - 6</p><p>Термостат есть</p><p>Отсрочка старта есть</p><p>Конструкция</p><p>Материал корпуса пластик</p><p>Материал паровых корзин прозрачный пластик</p><p>Объем резервуара для воды 1.5 л</p><p>Чаша для риса есть, на 1.9 л</p><p>Индикатор уровня воды есть</p><p>Съемные решетки есть</p><p>Дисплей есть</p><p>Долив воды во время приготовления есть</p><p>Особенности:</p><p>Габариты (ШхВхГ) 35x41x25 см</p><p>Вес 2.68 кг</p><p>Длина сетевого шнура 1 м</p>;<p>Общие характеристики</p><p>Количество ярусов 3</p><p>Тип управления электронное</p><p>Максимальная потребляемая мощность 1000 Вт</p><p>Индикация включения есть</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
86079a07-d5de-428f-a131-9e69c72c02d3;10;370.00;100.0000;27-59-thickbox.jpg;27-60-thickbox.jpg;27-61-thickbox.jpg;27-62-thickbox.jpg;27-63-thickbox.jpg;Детская кроватка-трансформер Гандылян Тереза;<p>Кроватка-трансформер совмещает себе функции кроватки для новорожденных и кровати для дошкольников. Боковое ограждение опускается или снимается. Комод может использоваться в качестве пеленального столика. Он оснащен тремя объемными выдвижными ящиками с открытыми полочками для мелочей. Ложе может устанавливать на одном из двух уровнях. Два выдвижных ящика для белья. Цвет: натуральный, вишня, орех, махагон, белый, слоновая кость. Размеры кроватки: 67 x 129 х 101 см. Размеры комода: 49.5 x 70 x 70.5 см.</p>;<p>Кроватка-трансформер совмещает себе функции кроватки для новорожденных и кровати для дошкольников. Боковое ограждение опускается или снимается. Комод может использоваться в качестве пеленального</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
210d1c4a-f58d-4b71-8676-c8bbfd58a73a;10;52.00;100.0000;35-80-thickbox.jpg;;;;;Термометр для ванной и помещений Philips AVENT SCH55020;<p>Точное измерение температуры. Не тонет в воде.</p><p>С помощью цифрового термометра для ванны и помещений Philips AVENT удобно контролировать температуру как в детской, так и в ванной. Кроме того, исследования доказали абсолютную безопасность данного прибора, который можно использовать как игрушку для ребенка в ванной.</p><p>Быстрый и надежный способ измерения температуры</p><p>• Для измерения температуры воды в ванне и воздуха в спальне.</p><p>Безопасен для игры</p><p>• Соответствует стандартам для игрушек и стандартам безопасности</p><p>• Не тонет в воде</p><p>Технические характеристики</p><p>Диапазон температур для работы 10 - 45 °C</p><p>Точность +/-1 °C</p><p>Питание</p><p>Совместим с EN 71, ASTM F963-96a Technical</p><p>Тип элемента питания LR44</p><p>Количество батарей 2</p><p>Съемный/ сменный Да</p><p>Аксессуары</p><p>Руководство пользователя Да</p><p>Страна-бренд: Голландия</p><p>Производитель: Польша, Китай, Турция, Индия, Венгрия, Филипины</p>;<p>Точное измерение температуры. Не тонет в воде.</p><p>С помощью цифрового термометра для ванны и помещений Philips AVENT удобно контролировать температуру как в детской, так и в ванной. Кроме того, исследования доказали абсолютную безопасность данного прибора, который можно использовать как игрушку для ребенка в ванной.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
e0701c84-e9bb-43ad-81c9-e626e6c71ef1;10;139.00;100.0000;40-88-thickbox.jpg;40-89-thickbox.jpg;40-90-thickbox.jpg;40-91-thickbox.jpg;;Ходунки Chicco Dance 79091;<p>Xодунки с огромным количеством световых и звуковых эффектов и подключением mp3-плеера. Три звуковых режима: 5 веселых мелодий, 5 звуков инструментов, 5 звукоподражательных функций. Высокая спинка стульчика для поддержания спины ребенка в ровном состоянии. 6 фиксаторов, которые останавливают ходунки при столкновении с порогом. Сиденье имеет 3 положения высоты. Съемный чехол легко стирается. Размер: 79х66х47 см.</p>;<p>Xодунки с огромным количеством световых и звуковых эффектов и подключением mp3-плеера.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
ba344986-7a52-4265-b9cf-0438e15102cc;10;161.00;100.0000;32-74-thickbox.jpg;32-75-thickbox.jpg;32-76-thickbox.jpg;32-77-thickbox.jpg;;Пеленальный столик Cam Nuvola;<p>Пеленальный столик с ванночкой для купания. Система безопасности предотвращающая произвольное складывание. Две полочки для детских вещей. Изделие предназначено для детей от 0 до 12 месяцев. Различная цветовая гамма.</p>;<p>Пеленальный столик с ванночкой для купания. Система безопасности предотвращающая произвольное складывание. Две полочки для детских вещей. Изделие предназначено для детей от 0 до 12 месяцев. Различная цветовая гамма.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
cd045dff-0d17-4b68-98e5-16d3695c9136;10;230.00;100.0000;23-47-thickbox.jpg;23-48-thickbox.jpg;23-49-thickbox.jpg;;;Детские качели GRACO Swing'n'bounce;<p>Уникальная модель 2-в-1: качели + кресло качалка. 6 скоростей для использования в качестве качелей. 2 скорости для спокойного покачивания в кресле качалке. 3 положения наклона кресла. Снимаемый подголовник. Движущаяся карусель с 3 плюшевыми игрушками. Электронный блок с музыкой, звуками природы, таймер для автоматического отключения. Цвета: deimos, venus, greta.</p>;<p>Уникальная модель 2-в-1: качели + кресло качалка.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
54ee6d2e-9c99-4239-a3b0-2d5beee3f544;10;1230.00;100.0000;42-93-thickbox.jpg;;;;;Печь для бани Термофор Калина;<p>Дровяная печь-камин премиум-класса. Большой светопрозрачный экран, расширяющийся топливный канал и широкий топливник позволяют комфортно обозревать пламя под разными углами зрения. Оригинальный лабиринтный газоход обеспечивает мощный скоростной нагрев парилки объемом до 24 кубических метров и качественный прогрев каменной закладки массой около 100 килограммов. Встроенный теплообменник позволяет нагревать воду в выносном баке, размещенном в смежном помещении.</p>;<p>Дровяная печь-камин премиум-класса. Большой светопрозрачный экран, расширяющийся топливный канал и широкий топливник позволяют комфортно обозревать пламя под разными углами зрения.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
f81e3a0a-504c-434d-9e71-0ab13866ac3b;10;190.00;100.0000;49-101-thickbox.jpg;;;;;Шезлонг Canadian Camper 68014;<p>СС-68014 - одно из самых лучших кресел для отдыха за городом на лоне природы.</p><p>Регулируемые по высоте подушка-подголовник кресла и патентованная система наклона спинки, позволит подобрать наиболее удобное для вас положение.</p><p>Сетчатая структура стойкого к ультрафиолетовому излучению материал кресла – HD TEXTILENE - обеспечит максимальный комфорт даже в летнюю жару. Также этот материал почти не впитывает влагу и моментально сохнет.</p><p>Пластмас, из которого сделаны подлокотники кресла, не только придает «шарм» креслу, но и обеспечивает приятные тактильные ощущения. Прочный стальной каркас кресла выдерживает нагрузку до 120 кг.</p><p>Меняется положение при помощи тела человека , в подлокотниках есть два фиксатора для наиболее удобного принятия положения.</p><p>Транспортировочное положение , положение для хранения , минимум занимаемой площади</p>;<p>СС-68014 - одно из самых лучших кресел для отдыха за городом на лоне природы.</p><p>Регулируемые по высоте подушка-подголовник кресла и патентованная система наклона спинки, позволит подобрать наиболее удобное для вас положение.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
247950ed-7dd7-4d1d-86ed-a518b7cc25a5;10;26.00;100.0000;47-98-thickbox.jpg;;;;;Светильник на зеркало K-26 MARTA тюльпан;<p>Цвет: хром 230V E14 Max 40WТорговая марка: MARTA Производство: Польша</p>;<p>Цвет: хром 230V E14 Max 40WТорговая марка: MARTA Производство: Польша</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
2c02a763-4354-42f3-87c9-b0d75768db97;10;320.00;100.0000;53-105-thickbox.jpg;;;;;Бетономешалка Power Tec BWE180/140;<p>Бетономешалка с загрузкой и выгрузкой с обеих сторон. Выгрузка на высоте тележки. Ёмкость барабана: 180 л. Рабочая ёмкость: 140 л. Производительность: 1,1 м3/ч. Мощность двигателя: 0,55-0,75 кВт. Вес: 73 кг.</p>;<p>Бетономешалка с загрузкой и выгрузкой с обеих сторон. Выгрузка на высоте тележки. Ёмкость барабана: 180 л. Рабочая ёмкость: 140 л. Производительность: 1,1 м3/ч. Мощность двигателя: 0,55-0,75 кВт. Вес: 73 кг.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
7c53d3c1-4129-4ed1-856f-0b0079910472;10;785.00;100.0000;65-116-thickbox.jpg;;;;;Пылесос промышленный FA-SA DOMINO 78 inox;<p>2 тихих двухстадийных двигателя (Domino), металлические профессиональные закрывающие замки, поплавковый клапан, полностью снимаемая верхняя часть, защита от статического электричества, силовой кабель 7 м, легко снимается основа (во время очистки фильтра), всасывающая система с байпасным охлаждением, ударопрочная тележка устойчивая к воздействию химикатов и высоких температур.</p>;<p>2 тихих двухстадийных двигателя (Domino), металлические профессиональные закрывающие замки</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
0a2c81cb-d411-4354-85ec-b83330fbc794;10;1800.00;100.0000;62-113-thickbox.jpg;;;;;Бензорез Stihl TS 700;<p>Ручной бензорез для пиления металла, бетона и асфальта. Мощность: 5 кВт. Трехступенчатая фильтрующая система. Система ElastoStart+ и антивибрационная система. Полуавтоматическое натяжение ремня.</p>;<p>Ручной бензорез для пиления металла, бетона и асфальта.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
4feac1dd-9583-4fab-9ebc-027a2f29dcbc;10;2469.00;100.0000;60-111-thickbox.jpg;;;;;Сварочный генератор EUROPOWER EP-200X2;<p>Сварочный генератор производится на базе четырехтактного бензинового двигателя с воздушным охлаждением HONDA GX390. Предназначен для использования в качестве автономного источника питания и для ручной дуговой сварки постоянным током. Возможность работы в двух режимах - сварочного аппарата и электростанции. Максимальный сварочный ток: 200 A. Номинальный сварочный ток: 140 A. Мощность однофазного (230В) тока, кВт: 4. Диаметр электрода: до 4 мм (включительно). Расход: 2.7 л/ч. Объем бака: 6.5 л. Стартер: ручной. Уровень шума: 74 дБ.</p>;<p>Сварочный генератор производится на базе четырехтактного бензинового двигателя с воздушным охлаждением HONDA GX390.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
e0925e50-8bbc-4f19-9f6f-5450fc7eec9d;10;190.00;100.0000;63-114-thickbox.jpg;;;;;Ручная циркулярная пила Metabo KS 54;<p>Поворотный штуцер для подсоединения к внешней системе отсоса опилок. Корпус механизма привода, выполненный из алюминия методом литья под давлением. Механизм изменения угла наклона пропила в пределах 0 - 45 градусов. Механический тормоз, защита от перегрузки. Новый тип более быстроходных тонких пильных дисков, хорошо видна линия резания, эргономический дизайн.</p>;<p>Поворотный штуцер для подсоединения к внешней системе отсоса опилок. Корпус механизма привода, выполненный из алюминия методом литья под давлением.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
3c206839-c6d0-447e-852b-8d86869c3d2d;10;300.00;100.0000;58-110-thickbox.jpg;;;;;Маятниковый лобзик с электроникой Metabo STEB 135;<p>Энергичный распил в деревянной заготовке толщиной до 135 мм. Легкая и быстрая замена пильного диска, низко расположенный опорный ролик пильного полотна, быстрая фиксация направляющей панели для наклонного распила. Оптимальное удобство обращения благодаря эргономичному дизайну, прорезиненная рукоятка-скоба, устройство воздуходува, обеспечивающее просматриваемость области резания.</p>;<p>Энергичный распил в деревянной заготовке толщиной до 135 мм.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
be3dc659-eb42-4f25-96d2-3ba84b1b5bd3;10;2000.00;100.0000;54-106-thickbox.jpg;;;;;Виброплита Сплитстоун VS-244;<p>Виброплита предназначена для уплотнения асфальтобетонной смеси, грунта, щебня, песка. Идеальна при ремонте дорог, благоустройстве территории, устройстве фундаментов и инженерных сетей. Производительность виброплиты, м2/час 140. Эксплуатационная масса: 90 кг.</p>;<p>Виброплита предназначена для уплотнения асфальтобетонной смеси, грунта, щебня, песка.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
e68f09be-93b2-4a87-989f-cbe0c9c98c94;10;30.00;100.0000;77-137-thickbox.jpg;;;;;Автомобильная громкая связь NEON BTHF009Dsp;<p>Комплект беспроводной громкой связи NEON поддерживает функции Определитель номера, Голосовой набор, Повторный набор последнего номера, Отложенный звонок  и Переключение вызова. Переключение между функциями осуществляется при помощи многофункциональной клавиши, размещенной на лицевой панели. Версия BLUETOOTH: 2.0. Поддержка профилей: Наушники и Handsfree. Рабочее расстояние: 10 м (класс 2). Экран LCD отображает номер звонящего из 12 цифр. Шумоподавления и устранение эха.</p>;<p>Комплект беспроводной громкой связи NEON поддерживает функции Определитель номера, Голосовой набор, Повторный набор последнего номера, Отложенный звонок  и Переключение вызова.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
ff9e28f9-dc99-49b6-b993-8422b424688e;10;203.00;100.0000;81-144-thickbox.jpg;;;;;Радиотелефон DECT Siemens Gigaset S675;<p>Телефон с цветным дисплеем и 15 полифоническими мелодиями. Конференц-связь, автодозвон, автоответчик на 40 минут с дистанционным управлением с другого телефона, блокировка клавиатуры, идентификатор на 30 номеров, ответ поднятием трубки с базы, разъём для гарнитуры, уведомление о пропущенных вызовах с помощью SMS, экономичный режим, SMS. Стандарты DECT/GAP. Радиус действия в помещении до 50 метров, на открытой местности до 300. Возможно подключение до 6 трубок к одной базе и 4 баз к одной трубке.</p>;<p>Телефон с цветным дисплеем и 15 полифоническими мелодиями.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
2e7bcc89-d875-48ec-b755-65153903eb44;10;130.00;100.0000;86-151-thickbox.jpg;;;;;Проводной телефон TeXet TX-223 Кабинет;<p>Исполнение корпуса из натурального дерева. Регулировка уровня громкости вызывного акустического сигнала.</p>;<p>Исполнение корпуса из натурального дерева. Регулировка уровня громкости вызывного акустического сигнала.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
ecdd0365-dc13-436c-9810-e72204cdc8a3;10;260.00;100.0000;73-130-thickbox.jpg;73-131-thickbox.jpg;73-132-thickbox.jpg;73-133-thickbox.jpg;;Мобильный телефон LG KG810;<p>Качественный материал корпуса, выбор черного цвета, сдержанность, знающая себе цену. Этот имиджевый аксессуар обладает достаточной мультимедийной мощью. Сенсорные клавиши. TFT дисплей, отображающий 262000 цветов. 64-х голосная полифония. Встроенная 1.3 мегапиксельная камера. Прием и отправка SMS, EMS, MMS, E-mail. МР3/AAC/MP4 плеер. FM-радио. Bluetooth.</p>;<p>Качественный материал корпуса, выбор черного цвета, сдержанность, знающая себе цену.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
6e340ede-9a65-4a3f-b2c4-9bd5822e6410;10;175.00;100.0000;84-148-thickbox.jpg;84-149-thickbox.jpg;;;;Цифровой системный телефон LG-Nortel LDP-7016D;<p>Системный телефон с 16 программируемыми клавишами со световой индикацией. Трехстрочный информационный дисплей. 3 контекстные клавиши. Клавиши быстрой навигации. Спикерфон (громкая связь). Поддержка дочерних модулей. Световой индикатор вызова./p></p>;<p>Системный телефон с 16 программируемыми клавишами со световой индикацией. Трехстрочный информационный дисплей. 3 контекстные клавиши. Клавиши быстрой навигации. Спикерфон (громкая связь). Поддержка дочерних модулей. Световой индикатор вызова./p></p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
366457e6-9229-4d5e-aa70-c53a8631430c;10;97.00;100.0000;85-150-thickbox.jpg;;;;;Цифровая системная консоль PANASONIC KX-T7440;<p>Консоль для цифровых системных телефонов Panasonic включает 66 программируемых кнопок прямого выбора абонента, 66 кнопок поля индикаторов занятости линии.</p>;<p>Консоль для цифровых системных телефонов Panasonic включает 66 программируемых кнопок прямого выбора абонента, 66 кнопок поля индикаторов занятости линии.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
958aacf0-44a9-4e24-afbd-b610e1c96b22;10;40.00;100.0000;79-141-thickbox.jpg;;;;;Радиостанция Motorola TLKR-T4;<p>Простая, компактная и легкая рация дальность до 6 км (в зависимости от рельефа местности и условий). Бесплатные звонки. 8 каналов. Сканирование/мониторинг. ЖК-дисплей. Клипса на ремень и петля для ношения. Блокировка клавиатуры. Индикатор заряда батареи. Мощность передатчика 0.5 Вт. 1 мелодия вызова. Звуки клавиатуры.</p>;<p>Простая, компактная и легкая рация дальность до 6 км (в зависимости от рельефа местности и условий).</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
83d60b44-09aa-4348-8e3a-bc863dfdbc90;10;75.00;100.0000;75-135-thickbox.jpg;;;;;Bluetooth гарнитура Plantronics Voyager 835;<p>Гарнитура сочетает в себе сразу три технологии шумоподавления, которые в совокупности обеспечивают идеальную ясность и естественное звучание голоса в обоих направлениях. Технология Multipoint позволяет использовать данную гарнитуру для работы сразу с двумя Bluetooth устройствами. Работает до 5 часов в режиме разговора и до 7 дней в режиме ожидания. В комплекте с гарнитурой поставляется зарядное устройство от сети, а также уникальное автомобильное зарядное устройство.</p>;<p>Гарнитура сочетает в себе сразу три технологии шумоподавления, которые в совокупности обеспечивают идеальную ясность и естественное звучание голоса в обоих направлениях.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
365ffe6a-83ac-486b-a89e-1a3c34c40e3d;10;840.00;100.0000;19-40-thickbox.jpg;19-41-thickbox.jpg;;;;Газовая плита Ardo D662 RNS;<p>Тип плиты газовая</p><p>Тип духовки газовая</p><p>Цвет чёрный</p><p>Высота, cм 85</p><p>Ширина, см 60</p><p>Глубина, cм 60</p><p>Количество конфорок (газ+электро) 4+0</p><p>Газ-контроль конфорок есть</p><p>Газ-контроль духовки и гриля есть</p><p>Тип решеток чугун</p><p>Гриль газовый</p><p>Вертел есть</p><p>Электроподжиг автоматический</p><p>Подсветка есть</p><p>Термостат есть</p><p>Двойное стекло дверей духовки есть</p><p>Объем духовки, л 56</p>;<p>Тип плиты газовая</p><p>Тип духовки газовая</p><p>Цвет чёрный</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
a4a41e06-29ef-49c4-ba05-c9cb9f334130;10;100.00;100.0000;1-2-thickbox.jpg;;;;;Аэрогриль VES 797;<p>Аэрогриль ves 797 – компактный и функциональный прибор с регулируемым термостатом. Объем чаши аэрогриля механического ves 797 составляет 12 литров, при использовании расширительного кольца он увеличивается до 17 литров. Аэрогриль оборудован устройством защиты от включения и автоматически отключается при поднятии ручки на 90 градусов.</p><p>Содержит галогенный нагревательный элемент, сокращающий срок приготовления пищи в несколько раз. Аэрогриль ves 797 имеет корпус, изготовленный из термостойкого стекла. База аэрогриля – с металлическим основанием. Таймер аэрогриля рассчитан на 60 минут.</p><p>Мощность аэрогриля ves 797 составляет 1350 Вт. В нем предусмотрена функция автоматической чистки и мойки. Гарантийный срок службы аэрогриля ves 797 – 1 год.</p><p>Набор аксессуаров аэрогриля: расширительное кольцо, двойная решетка, подставка под крышку, пароварка.</p>;<p>Аэрогриль ves 797 – компактный и функциональный прибор с регулируемым термостатом. Объем чаши аэрогриля механического ves 797 составляет 12 литров, при использовании расширительного кольца он увеличивается до 17 литров. Аэрогриль оборудован устройством защиты от включения и автоматически отключается при поднятии ручки на 90 градусов.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
1cca5ff4-b837-41c2-be95-2ef0775ed19d;10;1490.00;100.0000;13-26-thickbox.jpg;;;;;Посудомоечная машина Siemens SN 26 T 552 EU;<p>Посудомоечная машина с электронным управлением на 13 комплектов посуды. 6 программ. Cенсорные клавиши панели управления. Акустический сигнал окончания хода программы. Tаймер запуска с установкой от 1 до 24 ч. Электронные индикаторы наличия соли и ополаскивателя. Переставляемый по высоте верхний короб. Датчик загрузки. Автоматическая функция «3 в 1». Электроника регенерирования. Tехнология попеременной подачи воды. Cистема защиты стеклянной посуды. Tеплообменник. Mеханическая блокировка от детей. Защита от протечек. Проточный водонагреватель, совмещенный с помпой. Цвет: серебристый.</p>;<p>Посудомоечная машина с электронным управлением на 13 комплектов посуды. 6 программ. Cенсорные клавиши панели управления. Акустический сигнал окончания хода программы. Tаймер запуска с установкой от 1 до 24 ч.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
3e9a69f7-1053-4551-b0b7-197170cdcc59;10;190.00;100.0000;33-78-thickbox.jpg;;;;;Комплект детского постельного белья в кроватку Грибок-теремок арт.758;<p>Комплект в кроватку Грибок-теремок арт.758</p><p>-Бортик (по всему периметру кроватки, высота 50см)</p><p>-Балдахин (нежная вуаль, 170x300см)</p><p>-Наволочка</p><p>-Пододеяльник</p><p>-Простыня</p><p>-Одеяло (110x140см)</p><p>-Подушка (40x60см)</p><p>Ткань:</p><p>Высококачественный поплин, 100% хлопок безупречной выделки</p><p>Наполнитель:</p><p>Бортик: Поролон + Синтепон</p><p>Одеяло и подушка: Шерсть</p><p>Декор:</p><p>Вышивка на бортике и пододеяльнике</p><p>в комплект входит стойка к балдахину</p><p>отделка ручной работы шитьём, мягкими бантами и вышитой аппликацией</p><p>деликатные швы, рассчитанные на прикосновение к нежной коже ребёнка бельё полностью безопасно и гипоаллергенно</p><p>Страна происхождения - Россия</p>;<p>Комплект в кроватку Грибок-теремок арт.758</p><p>-Бортик (по всему периметру кроватки, высота 50см)</p><p>-Балдахин (нежная вуаль, 170x300см)</p><p>-Наволочка</p><p>-Пододеяльник</p><p>-Простыня</p><p>-Одеяло (110x140см)</p><p>-Подушка (40x60см)</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
15d7bfd5-c77b-4d84-807b-5031146ec5d1;10;20.00;100.0000;39-87-thickbox.jpg;;;;;Рюкзак-кенгуру GLOBEX КЕНГА;<p>Предназначен для детей от 2-х до 8 месяцев (до 7,7 кг). Рюкзачок имеет два положения для переноски младенца: лицом к маме и лицом вперед. Жесткое основание подголовника поддержит и защитит головку ребенка. Благодаря специальным застежкам рюкзачок растет вместе с ребенком. Широкие ремни с прокладкой. Упаковка - прочная яркая коробка с ручкой.</p>;<p>Предназначен для детей от 2-х до 8 месяцев (до 7,7 кг). Рюкзачок имеет два положения для переноски младенца: лицом к маме и лицом вперед.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
7e2767c2-5a2e-4dee-b9cf-11068bee5be1;10;160.00;100.0000;46-97-thickbox.jpg;;;;;Стол складной и 4 стула Tramp TRF-005;<p>Набор складной мебели для комфортного застолья на природе: стол увеличенного размера и четыре табурета с сиденьями из из полиэстера. Комплект собирается в компактный чемоданчик.</p><p>Размер стола: Дл124 х Шр62 х Вс70 см</p><p>Материал стола: алюминий</p><p>Материал столешницы: МДФ</p><p>Толщина трубки: 1 мм, диаметр: 25 мм</p><p>Стул: алюминий, полиэстер</p><p>Размеры стула: 36 х 28 х 38,5 см</p><p>Цвет стула: черный</p><p>Допустимая нагрузка на стол: 30 кг</p><p>Допустимая нагрузка на табуретку: 150 кг</p><p>Вес набора мебели: 7 кг</p><p>Оптимальный размер столешницы и дополнительные крепления с обратной стороны увеличивают прочность стола. Комплект собирается в чемоданчик. Имеет дополнительный чехол для транспортировки, что позволит избежать появления лишних царапин и дольше сохранит приглядный вид мебели.</p>;<p>Набор складной мебели для комфортного застолья на природе: стол увеличенного размера и четыре табурета с сиденьями из из полиэстера. Комплект собирается в компактный чемоданчик.</p><p>Размер стола: Дл124 х Шр62 х Вс70 см</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
8a9c4cca-17c9-481e-a56e-d6a0eacb7b19;10;110.00;100.0000;67-118-thickbox.jpg;67-119-thickbox.jpg;67-120-thickbox.jpg;67-121-thickbox.jpg;;Аккумуляторный степлер Bosch PTK 3,6 V;<p>Забивание гвоздей и скоб длиной до 14 мм с мощным аккумулятором 3,6 В. PowerLight - при помощи встроенного светодиода рабочая поверхность заготовки будет всегда освещённой. Безопасное остриё - выполнение удара только в рабочем положении. Фронтальное расположение острия степлера для крепления близко к кромке, механическая установка силы удара с помощью регулировочного колёсика в зависимости от обрабатываемого материала. Эргономичная рукоятка с мягкой накладкой для неутомительной работы. Указатель количества скоб.</p>;<p>Забивание гвоздей и скоб длиной до 14 мм с мощным аккумулятором 3,6 В.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
a07a30b8-e65f-418a-b3e4-d3361cf5351a;10;690.00;100.0000;68-122-thickbox.jpg;;;;;Станок для резки плитки (плиткорез) Диолд СП-1,2-250;<p>Станок для резки плитки СП-1,2-250 предназначен для прямой и наклонной резки плиток, сделанных из керамического и подобного материла и относится к изделиям бытового назначения. В качестве рабочего инструмента используется алмазный отрезной диск с наружным диаметром 250 мм, посадочным диаметром 25,4 мм и шириной 2,4 мм. Станок предназначен для эксплуатации в районах умеренного климата, исполнения У, при температуре окружающего воздуха от плюс 35°С до минус 15°С. Режим работы станка повторно-кратковременный - 15/5мин. (15 мин. - работа, 5 мин. - пауза) Мощность - 1200 Вт.</p>;<p>Станок для резки плитки СП-1,2-250 предназначен для прямой и наклонной резки плиток, сделанных из керамического и подобного материла и относится к изделиям бытового назначения.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
e7c52205-63cf-40db-b3a2-d4063f40c225;10;550.00;100.0000;69-123-thickbox.jpg;;;;;Электрический фрезер Bosch GOF 900 CE;<p>Электрический фрезер мощностью 900 Вт. Константная электроника для обеспечения постоянной производительности. Точная регулировка глубины захода с точностью до 1/10 мм с функцией погружения. Регулировка числа оборотов. Система SDS.</p>;<p>Электрический фрезер мощностью 900 Вт.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
0104c784-1538-4648-bc61-9e3b060926b4;10;15.00;100.0000;76-136-thickbox.jpg;;;;;Проводная стерео гарнитура Sony Ericsson HPM-20;<p>С оригинальными стерео наушниками и микрофоном достигается максимальная свобода движения во время разговора и прослушивания музыки.</p>;<p>С оригинальными стерео наушниками и микрофоном достигается максимальная свобода движения во время разговора и прослушивания музыки.</p>;;Очень большая;;;;;9c26c51e-f558-4f00-b92d-630dff02e6fd
